id,name,slug,url
634ff0c8e7879784542f3fdb,Communauté d'Agglomération de la Région de Château-Thierry,communaute-dagglomeration-de-la-region-de-chateau-thierry,http://www.data.gouv.fr/fr/organizations/communaute-dagglomeration-de-la-region-de-chateau-thierry/
634fbdb7a54b1bb3da94126b,Commune de HOUDREVILLE,commune-de-houdreville,http://www.data.gouv.fr/fr/organizations/commune-de-houdreville/
634f074cafc4a2828248ee1d,Immo Spot,immo-spot,http://www.data.gouv.fr/fr/organizations/immo-spot/
634ec42cf63ef0b7ee0a2a8e,Sergent,sergent,http://www.data.gouv.fr/fr/organizations/sergent/
634ec350bc4d3351c62089b1,MAIRIE CUISE LA MOTTE,mairie-cuise-la-motte,http://www.data.gouv.fr/fr/organizations/mairie-cuise-la-motte/
634e987e28325f74e1b33d29,IBIS,ibis,http://www.data.gouv.fr/fr/organizations/ibis/
634e777355c76756df20ee33,Keolis Tarbes Lourdes Pyrénées,keolis-tarbes-lourdes-pyrenees,http://www.data.gouv.fr/fr/organizations/keolis-tarbes-lourdes-pyrenees/
634dd0690ea4a217ef419d97,Electromaps France,electromaps-france,http://www.data.gouv.fr/fr/organizations/electromaps-france/
634d76c84e48c0ed968a75ee,Amelia,amelia,http://www.data.gouv.fr/fr/organizations/amelia/
634d67c00075ba688a7d9d72,Commune d'Espalion,commune-despalion,http://www.data.gouv.fr/fr/organizations/commune-despalion/
634d13c8b6a525e038687584,Communauté de Communes du Sud Corse,communaute-de-communes-du-sud-corse,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-du-sud-corse/
634d086bf85775fbdbf9685f,THI FACTORY SA,thi-factory-sa,http://www.data.gouv.fr/fr/organizations/thi-factory-sa/
634c0774eea69edf91d952e7,Laboratoire SAF - Institut de Science Financière et d'Assurances - Université Lyon 1 Claude Bernard,laboratoire-saf-institut-de-science-financiere-et-dassurances-universite-lyon-1-claude-bernard,http://www.data.gouv.fr/fr/organizations/laboratoire-saf-institut-de-science-financiere-et-dassurances-universite-lyon-1-claude-bernard/
